id,verse_id,verse
955,judges_20_22,"And the people the men of Israel encouraged themselves, and set their battle again in array in the place where they put themselves in array the first day."
956,numbers_8_8,"Then let them take a young bullock with his meat offering, even fine flour mingled with oil, and another young bullock shalt thou take for a sin offering."
957,nehemiah_7_52,"The children of Besai, the children of Meunim, the children of Nephishesim,"
958,isaiah_1_20,"But if ye refuse and rebel, ye shall be devoured with the sword: for the mouth of the LORD hath spoken it."
959,micah_1_5,"For the transgression of Jacob is all this, and for the sins of the house of Israel. What is the transgression of Jacob? is it not Samaria? and what are the high places of Judah? are they not Jerusalem?"
960,2_kings_24_20,"For through the anger of the LORD it came to pass in Jerusalem and Judah, until he had cast them out from his presence, that Zedekiah rebelled against the king of Babylon."
961,2_kings_11_21,Seven years old was Jehoash when he began to reign.
962,exodus_18_3,"And her two sons; of which the name of the one was Gershom; for he said, I have been an alien in a strange land:"
963,isaiah_10_34,"And he shall cut down the thickets of the forest with iron, and Lebanon shall fall by a mighty one."
964,deuteronomy_14_3,Thou shalt not eat any abominable thing.
965,galatians_5_23,"Meekness, temperance: against such there is no law."
966,1_samuel_20_18,"Then Jonathan said to David, To morrow is the new moon: and thou shalt be missed, because thy seat will be empty."
967,matthew_21_10,"And when he was come into Jerusalem, all the city was moved, saying, Who is this?"
968,ruth_4_9,"And Boaz said unto the elders, and unto all the people, Ye are witnesses this day, that I have bought all that was Elimelech's, and all that was Chilion's and Mahlon's, of the hand of Naomi."
969,numbers_13_15,"Of the tribe of Gad, Geuel the son of Machi."
970,isaiah_22_16,"What hast thou here? and whom hast thou here, that thou hast hewed thee out a sepulchre here, as he that heweth him out a sepulchre on high, and that graveth an habitation for himself in a rock?"
971,psalms_22_4,"Our fathers trusted in thee: they trusted, and thou didst deliver them."
972,2_samuel_12_25,"And he sent by the hand of Nathan the prophet; and he called his name Jedidiah, because of the LORD."
973,philippians_3_17,"Brethren, be followers together of me, and mark them which walk so as ye have us for an ensample."
974,1_samuel_7_7,"And when the Philistines heard that the children of Israel were gathered together to Mizpeh, the lords of the Philistines went up against Israel. And when the children of Israel heard it, they were afraid of the Philistines."
975,2_kings_17_34,"Unto this day they do after the former manners: they fear not the LORD, neither do they after their statutes, or after their ordinances, or after the law and commandment which the LORD commanded the children of Jacob, whom he named Israel;"
976,genesis_46_14,"And the sons of Zebulun; Sered, and Elon, and Jahleel."
977,1_chronicles_6_2,"And the sons of Kohath; Amram, Izhar, and Hebron, and Uzziel."
978,job_15_5,"For thy mouth uttereth thine iniquity, and thou choosest the tongue of the crafty."
979,1_chronicles_6_50,"And these are the sons of Aaron; Eleazar his son, Phinehas his son, Abishua his son,"
980,joshua_22_34,And the children of Reuben and the children of Gad called the altar Ed: for it shall be a witness between us that the LORD is God.
981,numbers_32_24,"Build you cities for your little ones, and folds for your sheep; and do that which hath proceeded out of your mouth."
982,mark_8_22,"And he cometh to Bethsaida; and they bring a blind man unto him, and besought him to touch him."
983,2_chronicles_8_1,"And it came to pass at the end of twenty years, wherein Solomon had built the house of the LORD, and his own house,"
984,genesis_49_31,There they buried Abraham and Sarah his wife; there they buried Isaac and Rebekah his wife; and there I buried Leah.
985,2_kings_19_14,"And Hezekiah received the letter of the hand of the messengers, and read it: and Hezekiah went up into the house of the LORD, and spread it before the LORD."
986,psalms_103_17,"But the mercy of the LORD is from everlasting to everlasting upon them that fear him, and his righteousness unto children's children;"
987,psalms_18_15,"Then the channels of waters were seen, and the foundations of the world were discovered at thy rebuke, O LORD, at the blast of the breath of thy nostrils."
988,deuteronomy_31_1,And Moses went and spake these words unto all Israel.
989,galatians_6_17,From henceforth let no man trouble me: for I bear in my body the marks of the Lord Jesus.
990,jeremiah_20_11,"But the LORD is with me as a mighty terrible one: therefore my persecutors shall stumble, and they shall not prevail: they shall be greatly ashamed; for they shall not prosper: their everlasting confusion shall never be forgotten."
991,1_chronicles_19_14,So Joab and the people that were with him drew nigh before the Syrians unto the battle; and they fled before him.
992,1_samuel_9_4,"And he passed through mount Ephraim, and passed through the land of Shalisha, but they found them not: then they passed through the land of Shalim, and there they were not: and he passed through the land of the Benjamites, but they found them not."
993,genesis_30_5,"And Bilhah conceived, and bare Jacob a son."
994,luke_22_32,"But I have prayed for thee, that thy faith fail not: and when thou art converted, strengthen thy brethren."
995,malachi_1_9,"And now, I pray you, beseech God that he will be gracious unto us: this hath been by your means: will he regard your persons? saith the LORD of hosts."
996,psalms_48_12,"Walk about Zion, and go round about her: tell the towers thereof."
997,matthew_22_5,"But they made light of it, and went their ways, one to his farm, another to his merchandise:"
998,job_24_3,"They drive away the ass of the fatherless, they take the widow's ox for a pledge."
999,proverbs_5_19,Let her be as the loving hind and pleasant roe; let her breasts satisfy thee at all times; and be thou ravished always with her love.
